"","season","abbreviation","playoffs","w","l","avg_fg_percent","avg_x3p_percent","avg_ft_percent","avg_trb_per_game","avg_ast_per_game","avg_stl_per_game","avg_blk_per_game","avg_tov_per_game","avg_pts_per_game"
"644",2002,"MIL",FALSE,41,41,0.453142857142857,0.448285714285714,0.781428571428571,4.57142857142857,3.34285714285714,1.05714285714286,0.271428571428571,1.85714285714286,14.5857142857143
"645",2002,"MIN",TRUE,50,32,0.464428571428571,0.343,0.820857142857143,5.41428571428571,3.75714285714286,0.871428571428571,0.642857142857143,1.6,13.2714285714286
"646",2002,"NJN",TRUE,52,30,0.457857142857143,0.316666666666667,0.751714285714286,5.15714285714286,3.11428571428571,1.08571428571429,0.7,1.75714285714286,12.2857142857143
"647",2002,"NYK",FALSE,30,52,0.452428571428571,0.220833333333333,0.775285714285714,6.24285714285714,2.51428571428571,0.857142857142857,0.628571428571429,1.72857142857143,12.8142857142857
"648",2002,"ORL",TRUE,44,38,0.443857142857143,0.312666666666667,0.813428571428571,5.32857142857143,3.45714285714286,1.01428571428571,0.414285714285714,1.78571428571429,14.4
"649",2002,"PHI",TRUE,43,39,0.443,0.260333333333333,0.795,5.87142857142857,3.25714285714286,1.28571428571429,0.585714285714286,2.18571428571429,14.4714285714286
"650",2002,"PHO",FALSE,36,46,0.455285714285714,0.353142857142857,0.745142857142857,5.14285714285714,3.24285714285714,1.11428571428571,0.6,1.87142857142857,12.1285714285714
"651",2002,"POR",TRUE,49,33,0.454285714285714,0.3375,0.771714285714286,5.54285714285714,3.25714285714286,1.17142857142857,0.571428571428571,1.8,13.1285714285714
"652",2002,"SAC",TRUE,61,21,0.476571428571429,0.333333333333333,0.759,6.11428571428571,3.27142857142857,1.21428571428571,0.671428571428571,1.78571428571429,14.1428571428571
"653",2002,"SAS",TRUE,58,24,0.454428571428571,0.2745,0.712,5.27142857142857,2.31428571428571,0.9,0.8,1.65714285714286,12.0142857142857
"654",2002,"SEA",TRUE,45,37,0.461571428571429,0.323833333333333,0.796142857142857,5.1,3.01428571428571,1.07142857142857,0.542857142857143,1.7,13.2428571428571
"655",2002,"TOR",TRUE,42,40,0.430714285714286,0.2245,0.752857142857143,5.28571428571429,3.05714285714286,1.1,0.614285714285714,1.77142857142857,12.5714285714286
"656",2002,"UTA",TRUE,44,38,0.464571428571429,0.290142857142857,0.793571428571429,4.97142857142857,3.08571428571429,1.14285714285714,0.671428571428571,1.84285714285714,12.0285714285714
"657",2002,"WAS",FALSE,37,45,0.441142857142857,0.324285714285714,0.830714285714286,3.95714285714286,2.78571428571429,0.814285714285714,0.214285714285714,1.48571428571429,12.0285714285714
"658",2001,"ATL",FALSE,25,57,0.432714285714286,0.248666666666667,0.785428571428571,6.01428571428571,3.44285714285714,0.985714285714286,0.657142857142857,2.27142857142857,13.1428571428571
"659",2001,"BOS",FALSE,36,46,0.416571428571429,0.298333333333333,0.736285714285714,4.5,2.85714285714286,1.2,0.342857142857143,1.84285714285714,12.0142857142857
"660",2001,"CHH",TRUE,46,36,0.436714285714286,0.276285714285714,0.745,5.82857142857143,3.14285714285714,1.08571428571429,0.7,1.81428571428571,12.6
"661",2001,"CHI",FALSE,15,67,0.429285714285714,0.263428571428571,0.765142857142857,5.02857142857143,2.85714285714286,1.04285714285714,0.557142857142857,1.8,12.2142857142857
"662",2001,"CLE",FALSE,30,52,0.450857142857143,0.238,0.759857142857143,5.5,2.45714285714286,0.942857142857143,0.614285714285714,2.02857142857143,12.0571428571429
"663",2001,"DAL",TRUE,53,29,0.461857142857143,0.305714285714286,0.822,5.22857142857143,3.1,0.957142857142857,0.742857142857143,1.88571428571429,14.3
"664",2001,"DEN",FALSE,40,42,0.429285714285714,0.334666666666667,0.779714285714286,5.94285714285714,2.97142857142857,0.785714285714286,0.885714285714286,1.55714285714286,12.9857142857143
"665",2001,"DET",FALSE,32,50,0.445857142857143,0.233666666666667,0.693142857142857,6.1,2.24285714285714,0.985714285714286,0.628571428571429,1.81428571428571,12.6
"666",2001,"GSW",FALSE,17,65,0.432857142857143,0.263833333333333,0.761857142857143,7.48571428571429,3,1.18571428571429,0.328571428571429,2.17142857142857,15.0571428571429
"667",2001,"HOU",FALSE,45,37,0.450714285714286,0.241571428571429,0.747142857142857,5.41428571428571,2.32857142857143,0.914285714285714,0.614285714285714,1.82857142857143,12.6285714285714
"668",2001,"IND",TRUE,41,41,0.444142857142857,0.264714285714286,0.746,5.2,2.82857142857143,0.8,0.7,1.77142857142857,12.1857142857143
"669",2001,"LAC",FALSE,31,51,0.440428571428571,0.275833333333333,0.711714285714286,4.71428571428571,2.24285714285714,0.671428571428571,0.728571428571429,1.7,10.9
"670",2001,"LAL",TRUE,56,26,0.460285714285714,0.238571428571429,0.747285714285714,5.71428571428571,3.35714285714286,1.04285714285714,0.785714285714286,1.77142857142857,14.0857142857143
"671",2001,"MIA",TRUE,50,32,0.430714285714286,0.2325,0.744857142857143,5.64285714285714,2.5,0.985714285714286,0.785714285714286,1.81428571428571,12.8285714285714
"672",2001,"MIL",TRUE,52,30,0.466571428571429,0.3646,0.764285714285714,4.94285714285714,3.04285714285714,1,0.485714285714286,1.75714285714286,13.6
"673",2001,"MIN",TRUE,47,35,0.457,0.377,0.796428571428571,4.94285714285714,3.47142857142857,1.11428571428571,0.6,1.68571428571429,12.6571428571429
"674",2001,"NJN",FALSE,26,56,0.415714285714286,0.249714285714286,0.729285714285714,4.98571428571429,3.04285714285714,0.942857142857143,0.571428571428571,1.75714285714286,12.6428571428571
"675",2001,"NYK",TRUE,48,34,0.453714285714286,0.307857142857143,0.764428571428571,5.72857142857143,2.3,0.814285714285714,0.6,1.71428571428571,12.3714285714286
"676",2001,"ORL",TRUE,43,39,0.446428571428571,0.427428571428571,0.706714285714286,5,3.57142857142857,1.05714285714286,0.642857142857143,1.94285714285714,12.9285714285714
"677",2001,"PHI",TRUE,56,26,0.460571428571429,0.2316,0.748857142857143,6.87142857142857,3.04285714285714,1.14285714285714,1.07142857142857,2.28571428571429,13.5142857142857
"678",2001,"PHO",TRUE,51,31,0.428285714285714,0.305857142857143,0.759142857142857,5.08571428571429,3.51428571428571,1.35714285714286,0.571428571428571,1.77142857142857,12.7571428571429
"679",2001,"POR",TRUE,50,32,0.478714285714286,0.255,0.756714285714286,5.41428571428571,3.04285714285714,1.01428571428571,0.7,1.85714285714286,12.4428571428571
"680",2001,"SAC",TRUE,55,27,0.448857142857143,0.260428571428571,0.774857142857143,5.87142857142857,2.98571428571429,1.25714285714286,0.728571428571429,1.9,13.5571428571429
"681",2001,"SAS",TRUE,58,24,0.455,0.261571428571429,0.728857142857143,5.35714285714286,2.67142857142857,0.885714285714286,0.928571428571428,1.61428571428571,11.8142857142857
"682",2001,"SEA",FALSE,44,38,0.456285714285714,0.256571428571429,0.759285714285714,5.02857142857143,2.82857142857143,1.08571428571429,0.585714285714286,1.82857142857143,12.4714285714286
"683",2001,"TOR",TRUE,47,35,0.432142857142857,0.237857142857143,0.774142857142857,5.81428571428571,3.54285714285714,0.971428571428571,0.7,1.61428571428571,12.4714285714286
"684",2001,"UTA",TRUE,53,29,0.467428571428571,0.333142857142857,0.712,4.41428571428571,3.37142857142857,0.971428571428571,0.5,1.77142857142857,11.5714285714286
"685",2001,"VAN",FALSE,23,59,0.445285714285714,0.260285714285714,0.765428571428571,4.94285714285714,3.02857142857143,0.842857142857143,0.428571428571429,1.97142857142857,12.0571428571429
"686",2001,"WAS",FALSE,19,63,0.451857142857143,0.346166666666667,0.845714285714286,3.9,3.27142857142857,1.01428571428571,0.242857142857143,2.41428571428571,15.0142857142857
"687",2000,"ATL",FALSE,28,54,0.453285714285714,0.239666666666667,0.765714285714286,5.65714285714286,2.52857142857143,0.728571428571429,0.685714285714286,1.85714285714286,12.1857142857143
"688",2000,"BOS",FALSE,35,47,0.443142857142857,0.278,0.704,4.57142857142857,2.55714285714286,1.22857142857143,0.328571428571429,1.71428571428571,11.5857142857143
"689",2000,"CHH",TRUE,49,33,0.444142857142857,0.235285714285714,0.745714285714286,5.22857142857143,3.57142857142857,1.25714285714286,0.771428571428571,1.91428571428571,13.4571428571429
"690",2000,"CHI",FALSE,17,65,0.398714285714286,0.274,0.768428571428571,4.42857142857143,3,1.37142857142857,0.5,2.11428571428571,11.8142857142857
"691",2000,"CLE",FALSE,32,50,0.442428571428571,0.315833333333333,0.767142857142857,4.7,3.25714285714286,1.04285714285714,0.442857142857143,2.05714285714286,11.8285714285714
"692",2000,"DAL",FALSE,40,42,0.450571428571429,0.271857142857143,0.777714285714286,6.5,2.9,0.857142857142857,0.314285714285714,1.87142857142857,13.5142857142857
"693",2000,"DEN",FALSE,35,47,0.431714285714286,0.328,0.753285714285714,5.07142857142857,3.1,0.771428571428571,0.842857142857143,1.91428571428571,13.3
"694",2000,"DET",TRUE,42,40,0.471142857142857,0.278857142857143,0.767428571428571,5.11428571428571,2.7,1.05714285714286,0.357142857142857,1.98571428571429,13.6571428571429
"695",2000,"GSW",FALSE,19,63,0.417571428571429,0.262142857142857,0.724571428571429,6.24285714285714,3.54285714285714,1.22857142857143,0.4,2.17142857142857,15.8
"696",2000,"HOU",FALSE,34,48,0.459857142857143,0.276571428571429,0.739285714285714,5.74285714285714,2.77142857142857,0.914285714285714,0.6,2.15714285714286,12.6428571428571
"697",2000,"IND",TRUE,56,26,0.465857142857143,0.323666666666667,0.806428571428571,4.94285714285714,2.95714285714286,0.771428571428571,0.628571428571429,1.64285714285714,12.3571428571429
"698",2000,"LAC",FALSE,15,67,0.426,0.2955,0.760714285714286,5.08571428571429,2.7,0.871428571428571,0.657142857142857,2.15714285714286,12.8142857142857
"699",2000,"LAL",TRUE,67,15,0.443142857142857,0.267,0.729428571428571,5.81428571428571,2.81428571428571,0.928571428571429,0.842857142857143,1.61428571428571,13.1571428571429
"700",2000,"MIA",TRUE,52,30,0.438142857142857,0.236,0.775,5.01428571428571,3.58571428571429,0.928571428571429,0.771428571428571,1.9,12.5285714285714
"701",2000,"MIL",TRUE,42,40,0.489285714285714,0.236833333333333,0.731714285714286,5.41428571428571,2.68571428571429,0.957142857142857,0.657142857142857,1.81428571428571,12.9857142857143
"702",2000,"MIN",TRUE,50,32,0.475142857142857,0.392857142857143,0.775571428571429,5.25714285714286,3.38571428571429,0.971428571428571,0.671428571428571,1.67142857142857,12.6142857142857
"703",2000,"NJN",FALSE,31,51,0.432857142857143,0.430857142857143,0.786857142857143,4.65714285714286,2.62857142857143,1.04285714285714,0.357142857142857,1.58571428571429,12.8428571428571
"704",2000,"NYK",TRUE,50,32,0.460714285714286,0.333428571428571,0.782857142857143,5.71428571428571,2.3,0.842857142857143,0.671428571428571,1.8,12.7857142857143
"705",2000,"ORL",FALSE,41,41,0.466428571428571,0.151,0.701,5.17142857142857,2.18571428571429,1.21428571428571,0.685714285714286,1.91428571428571,11.1714285714286
"706",2000,"PHI",TRUE,49,33,0.449857142857143,0.275833333333333,0.715142857142857,5.58571428571429,3.25714285714286,1.31428571428571,0.657142857142857,2.02857142857143,12.8857142857143
"707",2000,"PHO",TRUE,53,29,0.481857142857143,0.296166666666667,0.761857142857143,6.07142857142857,3.61428571428571,1.25714285714286,0.8,2.08571428571429,13.3857142857143
"708",2000,"POR",TRUE,59,23,0.471,0.362,0.780428571428571,5.4,2.84285714285714,0.871428571428571,0.571428571428571,1.68571428571429,11.8428571428571
"709",2000,"SAC",TRUE,44,38,0.433,0.257833333333333,0.761857142857143,4.78571428571429,2.72857142857143,0.971428571428571,0.528571428571429,1.82857142857143,12.4428571428571
"710",2000,"SAS",TRUE,53,29,0.441142857142857,0.248428571428571,0.757428571428571,4.94285714285714,2.81428571428571,0.842857142857143,0.728571428571429,1.71428571428571,11.6285714285714
"711",2000,"SEA",TRUE,45,37,0.453857142857143,0.296857142857143,0.721714285714286,5.41428571428571,3,1.04285714285714,0.471428571428571,1.7,13.0571428571429
"712",2000,"TOR",TRUE,45,37,0.433571428571429,0.341166666666667,0.798428571428571,5.62857142857143,2.91428571428571,0.985714285714286,0.885714285714286,1.64285714285714,12.0857142857143
"713",2000,"UTA",TRUE,55,27,0.477142857142857,0.335285714285714,0.732571428571429,4.75714285714286,3.1,0.928571428571429,0.685714285714286,1.6,11.7857142857143
"714",2000,"VAN",FALSE,22,60,0.445428571428571,0.207142857142857,0.782285714285714,5.28571428571429,2.61428571428571,0.928571428571429,0.485714285714286,2,12.2
"715",2000,"WAS",FALSE,29,53,0.450857142857143,0.212857142857143,0.774428571428571,4.2,2.88571428571429,0.842857142857143,0.328571428571429,1.81428571428571,10.8428571428571
"716",1999,"ATL",TRUE,31,19,0.424,0.221833333333333,0.728571428571429,6.02857142857143,1.97142857142857,0.928571428571429,0.671428571428571,1.81428571428571,11.8285714285714
"717",1999,"BOS",FALSE,19,31,0.460857142857143,0.266333333333333,0.712857142857143,5.28571428571429,2.97142857142857,1.15714285714286,0.6,2.05714285714286,13.0142857142857
"718",1999,"CHH",FALSE,26,24,0.460142857142857,0.283333333333333,0.742,5.72857142857143,2.98571428571429,1.41428571428571,0.828571428571429,2.01428571428571,13.9285714285714
"719",1999,"CHI",FALSE,13,37,0.410857142857143,0.150833333333333,0.708285714285714,5.11428571428571,2.64285714285714,1.04285714285714,0.442857142857143,1.77142857142857,10.2571428571429
"720",1999,"CLE",FALSE,22,28,0.445857142857143,0.224333333333333,0.722857142857143,5.27142857142857,2.81428571428571,1.08571428571429,0.657142857142857,2.01428571428571,12.1142857142857
"721",1999,"DAL",FALSE,19,31,0.432571428571429,0.250714285714286,0.765857142857143,5.08571428571429,2.3,0.714285714285714,0.742857142857143,1.67142857142857,11.7857142857143
"722",1999,"DEN",FALSE,14,36,0.424714285714286,0.249428571428571,0.797285714285714,5.52857142857143,2.74285714285714,0.942857142857143,0.7,1.8,12.9571428571429
"723",1999,"DET",TRUE,29,21,0.434,0.258857142857143,0.7555,4.1875,2.5875,1.0625,0.4125,1.825,11.1875
"724",1999,"GSW",FALSE,21,29,0.418428571428571,0.244833333333333,0.703,5.38571428571429,2.17142857142857,0.871428571428571,0.457142857142857,1.65714285714286,10.2571428571429
"725",1999,"HOU",TRUE,31,19,0.472625,0.345,0.73875,5.2625,2.65,0.9375,0.6125,1.8625,12.075
"726",1999,"IND",TRUE,33,17,0.461571428571429,0.2846,0.791142857142857,4.81428571428571,2.25714285714286,0.671428571428571,0.571428571428572,1.37142857142857,11.3571428571429
"727",1999,"LAC",FALSE,9,41,0.424142857142857,0.258,0.727714285714286,3.81428571428571,2,0.942857142857143,0.414285714285714,1.78571428571429,10.6714285714286
"728",1999,"LAL",TRUE,31,19,0.433142857142857,0.247571428571429,0.711571428571429,5.42857142857143,3.02857142857143,1.01428571428571,0.671428571428571,1.77142857142857,13.1714285714286
"729",1999,"MIA",TRUE,33,17,0.439714285714286,0.339833333333333,0.715285714285714,5.47142857142857,2.75714285714286,0.914285714285714,0.771428571428571,2.17142857142857,12.8857142857143
"730",1999,"MIL",TRUE,28,22,0.431,0.293333333333333,0.815857142857143,4.21428571428571,3.62857142857143,1.17142857142857,0.257142857142857,1.91428571428571,11.8857142857143
"731",1999,"MIN",TRUE,25,25,0.421857142857143,0.245,0.760571428571429,4.9,4.47142857142857,1.21428571428571,0.642857142857143,1.72857142857143,13.7571428571429
"732",1999,"NJN",FALSE,16,34,0.425571428571429,0.2445,0.748,6.5,3.08571428571429,1.38571428571429,0.757142857142857,2.02857142857143,13.2428571428571
"733",1999,"NYK",TRUE,27,23,0.431428571428571,0.254,0.762,4.97142857142857,2.74285714285714,1.04285714285714,0.514285714285714,2.14285714285714,12.0714285714286
"734",1999,"ORL",TRUE,33,17,0.443714285714286,0.240571428571429,0.672285714285714,5.24285714285714,2.88571428571429,1.37142857142857,0.614285714285714,2.08571428571429,11.1142857142857
"735",1999,"PHI",TRUE,28,22,0.443,0.2548,0.693285714285714,5.88571428571429,2.41428571428571,1.4,0.728571428571429,2.07142857142857,12.2857142857143
"736",1999,"PHO",TRUE,27,23,0.452285714285714,0.3245,0.773857142857143,5.2,3.45714285714286,1.18571428571429,0.557142857142857,1.71428571428571,12.7285714285714
"737",1999,"POR",TRUE,35,15,0.445,0.3525,0.782285714285714,5.18571428571429,2.52857142857143,0.757142857142857,0.585714285714286,1.78571428571429,11.5142857142857
"738",1999,"SAC",TRUE,27,23,0.431142857142857,0.262285714285714,0.689285714285714,5.54285714285714,2.84285714285714,1.05714285714286,0.542857142857143,2.07142857142857,12.6714285714286
"739",1999,"SAS",TRUE,37,13,0.447,0.228857142857143,0.749428571428571,4.87142857142857,2.6,0.885714285714286,0.857142857142857,1.61428571428571,11.2714285714286
"740",1999,"SEA",FALSE,25,25,0.435125,0.394625,0.673375,5.175,2.6125,0.9125,0.4125,1.75,12.1875
"741",1999,"TOR",FALSE,23,27,0.414142857142857,0.248714285714286,0.792428571428571,5,2.78571428571429,1.17142857142857,0.685714285714286,1.82857142857143,11.1428571428571
"742",1999,"UTA",TRUE,37,13,0.47,0.309166666666667,0.779571428571429,4.67142857142857,3.2,1.02857142857143,0.628571428571429,1.87142857142857,11.5857142857143
"743",1999,"VAN",FALSE,8,42,0.433714285714286,0.167285714285714,0.708142857142857,4.72857142857143,2.17142857142857,0.971428571428571,0.485714285714286,1.97142857142857,12.2428571428571
"744",1999,"WAS",FALSE,18,32,0.455571428571429,0.189833333333333,0.673285714285714,5.21428571428571,2.87142857142857,1.08571428571429,0.514285714285714,1.81428571428571,12.2571428571429
"745",1998,"ATL",TRUE,50,32,0.462571428571429,0.3515,0.782285714285714,5.78571428571429,2.8,1.08571428571429,0.814285714285714,1.94285714285714,13.4714285714286
"746",1998,"BOS",FALSE,36,46,0.424571428571429,0.311857142857143,0.764285714285714,3.92857142857143,3.31428571428571,1.44285714285714,0.285714285714286,1.9,12.1428571428571
"747",1998,"CHH",TRUE,51,31,0.472142857142857,0.270285714285714,0.748714285714286,5.32857142857143,2.98571428571429,1.07142857142857,0.557142857142857,1.81428571428571,12.8
"748",1998,"CHI",TRUE,62,20,0.449714285714286,0.286666666666667,0.746142857142857,5.9,3.42857142857143,1.07142857142857,0.571428571428571,1.78571428571429,13.4285714285714
"749",1998,"CLE",TRUE,47,35,0.447,0.207,0.745714285714286,4.92857142857143,3.28571428571429,1.37142857142857,0.628571428571429,2.11428571428571,11.8857142857143
"750",1998,"DAL",FALSE,20,62,0.447285714285714,0.253285714285714,0.742285714285714,5.82857142857143,2.05714285714286,0.9,0.914285714285714,1.74285714285714,12.9571428571429
"751",1998,"DEN",FALSE,11,71,0.415571428571429,0.3362,0.775428571428571,4.68571428571429,3.27142857142857,1.15714285714286,0.442857142857143,2.01428571428571,12.9857142857143
"752",1998,"DET",FALSE,37,45,0.447428571428571,0.266,0.757285714285714,4.65714285714286,2.81428571428571,1.04285714285714,0.685714285714286,1.92857142857143,13.2
"753",1998,"GSW",FALSE,19,63,0.417714285714286,0.167833333333333,0.764714285714286,6.28571428571429,3,1.1,0.7,2.35714285714286,14.7857142857143
"754",1998,"HOU",TRUE,41,41,0.454571428571429,0.237428571428571,0.798857142857143,5.81428571428571,2.81428571428571,1.08571428571429,0.528571428571429,1.9,13.0714285714286
"755",1998,"IND",TRUE,58,24,0.479571428571429,0.236333333333333,0.746571428571429,5,2.51428571428571,0.842857142857143,0.614285714285714,1.5,11.3857142857143
"756",1998,"LAC",FALSE,17,65,0.438571428571429,0.208285714285714,0.687428571428571,5.88571428571429,2.37142857142857,0.971428571428571,0.6,2.11428571428571,12.3142857142857
"757",1998,"LAL",TRUE,61,21,0.475,0.358,0.715,5.54285714285714,3.08571428571429,1.11428571428571,0.985714285714286,1.94285714285714,14.8428571428571
"758",1998,"MIA",TRUE,55,27,0.458,0.287,0.751571428571429,5.77142857142857,2.78571428571429,0.942857142857143,0.728571428571429,1.98571428571429,13.6142857142857
"759",1998,"MIL",FALSE,36,46,0.478571428571429,0.254333333333333,0.767857142857143,5.67142857142857,2.85714285714286,1.21428571428571,0.6,2.24285714285714,13.6428571428571
"760",1998,"MIN",TRUE,45,37,0.455142857142857,0.304428571428571,0.800857142857143,4.9,3.85714285714286,1.15714285714286,0.471428571428571,1.87142857142857,14.4285714285714
"761",1998,"NJN",TRUE,43,39,0.454857142857143,0.246428571428571,0.733857142857143,5.75714285714286,2.91428571428571,1.21428571428571,0.485714285714286,1.95714285714286,14.6142857142857
"762",1998,"NYK",TRUE,43,39,0.451,0.231285714285714,0.796285714285714,5.65714285714286,2.62857142857143,1,0.571428571428572,1.98571428571429,13.4428571428571
"763",1998,"ORL",FALSE,41,41,0.446142857142857,0.181428571428571,0.697857142857143,5.94285714285714,2.35714285714286,1.02857142857143,0.828571428571429,1.84285714285714,12.8
"764",1998,"PHI",FALSE,31,51,0.441285714285714,0.3018,0.738,5.61428571428571,3.17142857142857,1.08571428571429,1.05714285714286,2.31428571428571,13.5714285714286
"765",1998,"PHO",TRUE,56,26,0.468571428571429,0.227,0.777285714285714,4.62857142857143,3.68571428571429,1.1,0.614285714285714,1.88571428571429,12.7
"766",1998,"POR",TRUE,46,36,0.457285714285714,0.263857142857143,0.755714285714286,6.05714285714286,3.57142857142857,0.985714285714286,0.542857142857143,2.32857142857143,14.1285714285714
"767",1998,"SAC",FALSE,27,55,0.457714285714286,0.205166666666667,0.657714285714286,5.11428571428571,2.61428571428571,0.828571428571429,0.628571428571429,1.75714285714286,11.6142857142857
"768",1998,"SAS",TRUE,56,26,0.447857142857143,0.277,0.741571428571429,5.22857142857143,3.1,0.757142857142857,0.871428571428571,1.91428571428571,12.4571428571429
"769",1998,"SEA",TRUE,61,21,0.464428571428571,0.323857142857143,0.745428571428571,4.68571428571429,3,1.28571428571429,0.357142857142857,1.57142857142857,12.8571428571429
"770",1998,"TOR",FALSE,16,66,0.418571428571429,0.321428571428571,0.806285714285714,4.47142857142857,3.41428571428571,1.35714285714286,1.01428571428571,2.2,13.9857142857143
"771",1998,"UTA",TRUE,62,20,0.490285714285714,0.3902,0.768571428571429,4.81428571428571,3.38571428571429,0.985714285714286,0.614285714285714,1.75714285714286,11.7714285714286
"772",1998,"VAN",FALSE,19,63,0.460428571428571,0.232714285714286,0.736,4.61428571428571,2.82857142857143,0.828571428571429,0.442857142857143,1.92857142857143,12.7285714285714
"773",1998,"WAS",FALSE,42,40,0.471428571428571,0.207,0.641571428571429,5.78571428571429,3.05714285714286,1.15714285714286,0.642857142857143,1.81428571428571,13.3714285714286
"774",1997,"ATL",TRUE,56,26,0.446714285714286,0.373833333333333,0.804142857142857,5.18571428571429,2.52857142857143,1.05714285714286,0.7,1.77142857142857,12.9714285714286
"775",1997,"BOS",FALSE,15,67,0.439714285714286,0.296,0.757428571428571,5.27142857142857,3.25714285714286,1.42857142857143,0.614285714285714,2.27142857142857,15.1
"776",1997,"CHH",TRUE,54,28,0.486571428571429,0.388,0.790285714285714,5.35714285714286,3.27142857142857,0.9,0.557142857142857,1.78571428571429,14.1857142857143
"777",1997,"CHI",TRUE,69,13,0.472,0.308857142857143,0.739571428571429,6.11428571428571,3.51428571428571,1.08571428571429,0.485714285714286,1.61428571428571,13.1714285714286
"778",1997,"CLE",FALSE,42,40,0.459857142857143,0.340285714285714,0.756571428571429,4.88571428571429,2.92857142857143,1.07142857142857,0.4,1.78571428571429,12
"779",1997,"DAL",FALSE,24,58,0.424428571428571,0.243428571428571,0.749285714285714,5.3,3.64285714285714,1.21428571428571,0.628571428571429,2.22857142857143,13.1428571428571
"780",1997,"DEN",FALSE,21,61,0.438428571428571,0.296857142857143,0.770428571428571,5.72857142857143,3.74285714285714,0.828571428571429,0.842857142857143,2.07142857142857,13.7857142857143
"781",1997,"DET",TRUE,54,28,0.461,0.321285714285714,0.774857142857143,4.75714285714286,2.65714285714286,0.985714285714286,0.242857142857143,1.51428571428571,12.2142857142857
"782",1997,"GSW",FALSE,30,52,0.459142857142857,0.338333333333333,0.809428571428571,4.21428571428571,3.31428571428571,0.942857142857143,0.428571428571429,2.11428571428571,12.4571428571429
"783",1997,"HOU",TRUE,57,25,0.471714285714286,0.329428571428571,0.776714285714286,6.47142857142857,3.35714285714286,1.12857142857143,0.557142857142857,2.14285714285714,14.8857142857143
"784",1997,"IND",FALSE,39,43,0.458285714285714,0.281833333333333,0.716714285714286,5.5,3.27142857142857,0.9,0.6,2.08571428571429,12.3571428571429
"785",1997,"LAC",TRUE,36,46,0.468714285714286,0.253833333333333,0.701,5.17142857142857,1.88571428571429,0.928571428571429,0.785714285714286,1.62857142857143,10.9857142857143
"786",1997,"LAL",TRUE,56,26,0.451857142857143,0.264,0.715428571428571,6.38571428571429,3.18571428571429,1.25714285714286,1.12857142857143,1.97142857142857,14.3428571428571
"787",1997,"MIA",TRUE,61,21,0.444428571428571,0.270571428571429,0.742714285714286,5.31428571428571,3.15714285714286,1.17142857142857,0.742857142857143,2.07142857142857,13.9142857142857
"788",1997,"MIL",FALSE,33,49,0.469571428571429,0.3402,0.746,5.25714285714286,2.34285714285714,0.914285714285714,0.585714285714286,1.95714285714286,12.5428571428571
"789",1997,"MIN",TRUE,40,42,0.464428571428571,0.287666666666667,0.743142857142857,5,3.12857142857143,0.971428571428571,0.8,1.88571428571429,12.2
"790",1997,"NJN",FALSE,26,56,0.425,0.253142857142857,0.778875,6.3625,3.875,1.3125,0.85,2.55,16.5375
"791",1997,"NYK",TRUE,57,25,0.450142857142857,0.323142857142857,0.763571428571429,5.3,3.18571428571429,1.01428571428571,0.557142857142857,2.31428571428571,12.7285714285714
"792",1997,"ORL",TRUE,45,37,0.441428571428571,0.2595,0.737285714285714,4.87142857142857,2.48571428571429,1.07142857142857,0.571428571428571,2,13.9285714285714
"793",1997,"PHI",FALSE,22,60,0.453428571428571,0.235571428571429,0.710714285714286,5.88571428571429,2.74285714285714,1.01428571428571,0.685714285714286,2.41428571428571,14.2428571428571
"794",1997,"PHO",TRUE,40,42,0.473714285714286,0.293285714285714,0.767857142857143,4.81428571428571,4.11428571428571,1.22857142857143,0.485714285714286,1.8,13.3571428571429
"795",1997,"POR",TRUE,49,33,0.477,0.289333333333333,0.694857142857143,5.65714285714286,2.54285714285714,0.942857142857143,0.728571428571429,1.98571428571429,13.1285714285714
"796",1997,"SAC",FALSE,34,48,0.471428571428571,0.2314,0.704142857142857,5.75714285714286,2.41428571428571,0.9,0.585714285714286,1.98571428571429,13.1142857142857
"797",1997,"SAS",FALSE,20,62,0.457375,0.302166666666667,0.722375,5.1375,2.475,0.85,0.625,1.65,12.9
"798",1997,"SEA",TRUE,57,25,0.468,0.394571428571429,0.757142857142857,5.14285714285714,3.2,1.42857142857143,0.371428571428571,1.87142857142857,13.5714285714286
"799",1997,"TOR",FALSE,30,52,0.455571428571429,0.248285714285714,0.711714285714286,5.77142857142857,2.78571428571429,1.2,0.928571428571429,1.95714285714286,12.5857142857143
"800",1997,"UTA",TRUE,64,18,0.502714285714286,0.244428571428571,0.763714285714286,4.6,3.28571428571429,1.07142857142857,0.614285714285714,1.65714285714286,12.5285714285714
"801",1997,"VAN",FALSE,14,68,0.428714285714286,0.286857142857143,0.723714285714286,4.62857142857143,3.15714285714286,1.11428571428571,0.428571428571429,1.9,11.4428571428571
"802",1997,"WSB",TRUE,44,38,0.487857142857143,0.227833333333333,0.711142857142857,5.54285714285714,3,1.07142857142857,0.671428571428571,1.95714285714286,13.1
"803",1996,"ATL",TRUE,46,36,0.458142857142857,0.243571428571429,0.73,5.71428571428571,2.58571428571429,1.18571428571429,0.614285714285714,1.94285714285714,13.6571428571429
"804",1996,"BOS",FALSE,33,49,0.468142857142857,0.33,0.708428571428571,4.45714285714286,3.08571428571429,0.842857142857143,0.4,1.95714285714286,12.3857142857143
